text,label
malan naseeru dai atakaice yanaso yace kowa yaci yaci hantar uwatai😂🤣😂🤣yan kd kuna ruwa,1
yau alqur an ranar mu ce chootu 😁,0
sai a dandaqeh shi kawai💁🏻‍♂️,1
ashe de kahurin da gaske yakai 🤔 toh uwar data yaye babar kakar uwarsa yaxo ya kwata shege dan iskan banza 😒🚶🚶,1
ai kaduna garin gomna munyi dacen jajirtaccen gomna 👍,0
innalillahi kai allah yaye musumuma nan allah kawo mana sauki allah ka kawo mana karshen masifa amin ya allah 🤲🤲,0
ni ina takaici ma da wannan lamarin bai zo inda nake ba da anga wawanci da zalama da hadama kamar yadda suma shuwagabannin sukai manaamman muna nan muna jiran zuwan wannan lamari kusa damu zaa ga abun mamaki🙊,1
kai nifa anawa gajeren naxareen nafahimci wan nan mutumin da alamun rudin tsufane kedamun shi dan wahala🤪🤪🤫🤫,1
allah yaqara musu albarka 👌,0
ba sai ayi mugani ba in tusa zata hira wuta 😂 ni wlh sam bantaba jin shi a matsyn shugaban da zai iya rike nigeria ba ko dayake sanda yai mulki baa haifeniba amma dai ni banji yana da kirkin ko kwarin gwiwar farfado da nigeria saboda ai alamar karfi tana ga mai kiba😭,1
inanillahi wainna ilaihi rajiun 😭 allah ya jikan su da rahamar sa yasa aljannace makomar su dan alfarmar annabi muhammad s a w 🙏,0
wllhy yayi daidai allah ubangiji ya gafartawa malam abba kyari 🙏,0
abubuwa da yawa allah jikansa d rahama allah gafartamasa allah kai haske kabarinsa 🤲,0
amin sarki🤴🤴 allah y kara maka basira da daukaka,0
makiya kanawa marasa amfani a cikin allumma masu san kansau idan zaku mutu sai kutafi da kudadan naku🙄,1
jinjina gareku kanawa mutanenmu lallai abu yayi armashi kuma an birgeni irin wannan biki da suka gudanar yatunomin da rayuwar yarintana wallahi ni naji daɗin wannan biki da matasan unguwar bello suka shirya kuma hakan kamar wata zamanantar da alada ne 😷😷😷,0
masha allah aikin malam yy kyau 😊😊,0
shi rediyon yaci uwassa😎,1
ni nagaji da tsoma bakina cikin lamarin wannan marar hankalin shugaba namu wallahi😭😭 wuta naci cikin gidanka ka kasa kashewa kacewai ka taimakama wani a kan tashi,1
allah sarki allah ya bata lafiya mu kuma allah ya kara mana lafiya amen 🙏👋,0
allah kara wa malam basira allah kara daukaka bbc hausa allah sa mu dace da daren laylatul qadr allahumma amen 🙏🏾,0
😂😂😂😂 yaban kai atu dakyau ai,0
muna tare dasu💯 allah ya kara yarda da damu da imanimu baba daya,0
allah yajikan mazan jiya masu kishin kasa🙏,0
ruwa abokin aiki ruwa ba saar kwando bane ruwa baya tsami banza ruwa mai wanke kazanta ruwa cikin cokali ya isa mai hankali yayi wanka maanar ruwa cikin cokali shine jarrr miyan da manjo ya bama yan nigeria sukasha suka koshi🚶🙈,1
ga abin dake damu mu baku sa a labarai ba sai wata butar shayi 😎,1
mutumin kwarai shike gane na kwarai ki dage ki zama ta kwarai kawai zaki gane na kwarai basai kin jira wata ta kwarai ta miki bayanin na kwarai ba domin itama ta kwarai din na kwarai din take jira ballantana ta sama miki🤗,0
kun cika son jin quab habaaaa 😕,1
ganduje ya kaiwa jigawa corona dea gaskiya bai kamata a mika wanda ya kamu da corona din nan jahar jigawa ba tunda dea jigawa bata da ita 🤔,1
mai yasa basu saka sharudan lokacin fita cin kasuwa ba 🤔 sai addini aka raina kenan koh 🤔,1
aikin banxa ashe kina sane ya allah kayi ikonka akan wannan abar data bayyana tsaraincita tana sane mungaji da abunda kike aikatawa😭😭😭😭,1
mstwww shirmen is banza anjima anafadan ire iren su bamu gani akasaba 😡😡,1
amma ze yiwu a dawo damu boko ayy🙄🙄koda qafa zamu tafi allah bada lapia,0
dole uwar naqi 😂😂😂🤣 amuruka ta sha wahala,1
abu yai daidai abu yayi kyau🙌,0
fada da babu dadi yaseen😂😂😅,1
😂😂😂🤲 haba jagora ba daga kafa,1
karyane kuma wannan😡 yau dinnan yayi hira da yan jarida amma be fadi wata magana makamancin haka bh hasalima kalaman kwarin gwiwa yayi akan dan wasan🤧 a rage ta gobe ko a sha koko🚶,1
ko kuma nlc din suka raina kansu ba🙏,1
aikin banza lokachin da zaku sakesu ku chika musu tanki da mai sannan kubasu hakuri uban wayasani 😀😀😀😀😀😀😀😀,1
allah dai ya biya hajiya 😂🙏🏼,0
insha allahu baxa akaida haka ba😏😏,0
allah ka zaunar da kasar mu lapiya 🙏,0
kai dallah chan munafikin banza dan iska kawai😏,1
🙆🏿‍♂️🙆🏿‍♂️🙆🏿‍♂️ cab tuwon sati akwai akwai matsala kam,1
allah ya baka mulkin nigeria da alheri ka basu mamaki baba na🙌🏽,0
masha allah dattijo tarihi yayi kyau allah yasa agama lafiya allah yasa acika da imani gaskiya dayace☝️ fatan alkhairi,0
yayi sallahsannan yayi dawafiya sha zamzambagaruwa da dabino idan ya samu kaza kada ya saurara matabayan ya gama sai ya siyi jallabiya ya dawo kasar sa ta haihuwa ya ci gaba da haquri😂😂😂,0
a koma baya acire na 👉bello elrufai,1
ai suwagaban nin nigeria 🇳🇬 bance duka ba amman wlh allah baxan yi kaffara gwara yan amshin shata ina sarai zasu shiga aljannar allah amman wlh suwagaban nin nigeria wlh ko anzu xaa sasu sai mun tsaya kain danain bazasu shigaba allah,1
innalillahi wainna ilaihirajiunkai allah yai mana maganin masifakullum alamuran duniyar nan kara ta6ar6arewa yakeallah kasa mu cika da imani🤲,0
allahu akbar allah yajikan yamasa rahama amin ya allah allah yayafims sa kurakuraisa amin 🤲,0
kuma fa wasa wasa munafikai wallahi ina ruwanku da abinda ya saya wa matanshi🤔🤔,1
allah katsare alummar nigeria🇳🇬 baki daya🙏,0
uhm nigeria 🇳🇬 an bani ba ranar gyara tana tsufa tana kara tashi wayau,1
bandashe da kulora dai wane ruwa kuma ana harkar yan gayu 😂 ha 😂,0
wai har nawa sani abacha ya sata ne da har yanzu baa gama gano su ba🤔 kawai ana satar kudi ana fakewa da sunan marigayi sani abacha 😎,1
karya suke babu abin daza su binkita😡😡😡,1
keeee matin nan yaci uwatar kin ishemu hakka 😡😡,1
kuttumar ubaai dole muko ma guna😂😂,1
inkayi turanci ace kacika iyayi kayi shiruu kuma aci da rabonka kanaso ka maida martani en nau su jefeka da sharri 😡😡😡,1
gyada mai sihirika bude kaga daya😁ka bare kaga biyu😆ka murza kaga hudu😏ka tauna kaji gardi😛,0
allah yayi masa rahama yakuma basu hakurin rashin sa 🤲🤲,0
alhamdullilah ☀️gobe ne azumi,0
yanzu hadda talakkwa wasummu basa kaunarka gaskiya don yadda sukayi zatonka ba haka kakasanceba kodama munsan allah kasai ke iya gyran 🇳🇬 amma kacce kai zaka iya 🙏,1
tab wllh bazai yiyu ba ashi zaa dai buga ball a fadin nigeria 🇳🇬,1
allah yasa muga annabi muhammadu saw🙏,0
kaii 😳 allah yasa ba ziyarar gani da ido yazo ba,0
allah ya taimaka ya kuma bada sa a 🤲,0
allah sarki bawan allah aidama wnnn itace mafita tareda addua nigeria dai bazata iya komaiba🙌,0
muma bazamuyi b bare su😀,1
kai wannan rashin son zaman lpy ne 🤫,1
allahu akbar ya allah kamin daukakar da zamin hakn albarkar wannan da yake kwance anan ya allah koh amafarki ne 🙏🙏 ya subhanalilih😭,0
uhmm bbc mai bakin labari daga an mutu sae an lalace 😄,1
allah sarki kana gwamana amma bakajin kunyar fitowa kabayyana cewa katattauna da yan bindiga kana da iko da damar dazaka yaki wadannan yan ta adda amma wai kakasa kuma kahana mutane sukare kansu ajiharka wallahi nafara shakku akan ka🤔 tayaya barawo yafi mai gaskiya awurin ka,1
ai ba buhari kadai bahduk yan siyasar arewa halayyar ku dayaallah ya saka mana😡,1
allah sarki😥😥😥😥 allah yajikansu yaimusu rahama y kuma saka mana wlh,0
allah yabawa jb nasara💪,0
haka kike bawa yayan ki abinci idan haka kike chillawa yayan ki abinci kamar karnuka ko jakai to laa ba asa tarbiyyar da kika samu kenan daga gurin mahaifan ki wata qil hakan ba laifi bane agurin ki 😭😭😭,1
gaskiya duwanda bayada zulumu toh binuriwa gwannaba😃😃😃😃😃😃,0
na duƙe tsohon ciniki kowa yazo duniya ke yatarar 😇,0
allah dai ya kaimu duk mun kosa wllh jinake kaman na kawo ranan taxo kusa 😂,0
gsky yallabai ba abun fada dan wlh yabada chitta sosai barama rukkaya kam bata fada dan wlh tabiyawa mai sauraro hakin sa gsky na jinjina mata💣,0
kaiiiii sarkin mahaukata dea ni wlh ba wani sarkin musulmai da na sani idan ba baba abdullahi umar ganduje 🙈 ba,1
kaji fa🤣🤣 a gidan uwarka zakuci komai,1
dayake kasar ta ubanku ne ku😉😏 ubayayi kaymakazo kayi ko🙄🤔,1
tunda muka bude ido kam muka ganmu a kasar rashin adalci da son zuciya ai alqunut ta zama wajibi a garemu kuma sai mun sako kalaman tsinuwa acikin alqunutin ga waenda suka cucemu kuma suka bari ana cutar damu 😭,1
insha allahu itace ajalinsa🙏🙏😛,1
ku kawai banda hadasa batun adini ba abinda kuka iya 😠,1
sarki allah kareka ❤️,0
allah ya taimaki baba muma muna tare da kai✊🏻✊🏻,0
duk wanda ya sace 💵 a kashe shi shima 😒,1
jahilci da hauka 😠😡,1
allah gafar ta ma rabilu mousa ibiro 😰😰😰,0
allah ya qarawa anabbi daraja💗💗💗💪,0
wakar na tsaya ga annabi muhammadu saw allah ya jiqansa🙏,0
gara ku tsigeshi kawai muma nan ya damemu🤣,1
allah ya kyauta to ka zauna kayita jibgar kanka😂💔,0
🤣🤣maki gani ya kauda idonsa kinriga kinyi sama yn uba sae hakuri daga allah ne rahama sadau ikon allah kullum adduata allah hadamu da hajiyata🤣🙏🙏,0
gacan gurinda ake kashe mutane da bindiga baa kai musu daukiba sa dan anyi harbi a fadar shugaban kasa zaayita magana 😠😠,1
lallai anshaa wuya 😂 😁,1
maa sha allah allah ya bada zaman lafiya allah ya cika musu burinsu na alkhairi🙏,0
allah yakiyaye nagaba rahama adinga kulawa kuma 🙏🙏🙏,0
bbc kuma fah munafikai ne 😂uban wa ta caccaka,1
adeji tsoron allah wlh asan miye ake fada azumi ne🙄,0
ci uban mu baba 😂😂,1
😂😂😂bbc amma kuna so ku jefa wasu cikin wuya,1
ba farkon ba karshenallah nuna mana hanyar gaskiya ya bamu ikon binta yasa karshen mu yayi kyau mucika muna masu imani da bin allah ameen yaa rabb🤲🏻,0
tab kina ruwa yasin 😢,1
allah ka yaye mana wannan annobaalfarmar annabi saw👏,0
allah y jikansa d rahma 🙏,0
kai a yan kwanakin nan fa hannun mai girma shugaban kasa muhammadu buhari a bude yake kyauta kawai yakeyi nima allah ya tsaga da rabona saura kuma wani yacemun nai bara🙈,0
innalillahi waina ilaihim rajiu 😭😭😭 subhanailla 😭 ya allah karka kawo mana wannan balai da wannan mutum yake kawo mn shi ya allah ba zamu iya ba wllh allah ka iya mana,0
allah ya qara lafia da daukaka shehi🤲🤲🤲🙏🙏🙏🙏🙏,0
yo ya corona zatayi da qarfin talauci✊,1
bbc hausa sam babu kishi babu kwarewa a aikin ku wallahi mi yasa duk wani rahoti da zai iya haifar da cikas ko matsala gehen addinin musulunci kunfi raayin kawo shi 🤔🤔🤔 allah ya waddan naka ya lalace amin😭,1
kuyi haquri bbc 🙄 saina fada wlh kun zama shahararrun munafukai 🤤 me ya hada ku da yin azumi talatin dinmu,1
hasbunallahu wani imal wakil allah kayayewa allah ummah wannan musiba allah badanmuba muntuba allah 🙏🙏,0
kullun nayi sallah sai nayi addua allah yasa afara allurar rigakafin korona mah yan nigeria 🚶,0
innalillahi wa innallaihi rajiun 😭😭 allah ya kawo mana karshen wannan taaddacin dake adabar sassan arewacin nigeria baki daya,0
dan hegiya 🙄 yanxu haka sai kasamu xinama yaje yayi ba matarsa bace ta sunnah 🚶🚶🚶,1
amma de wnn duwawun roba ne 😂😂,1
😭😭😭 allah sarki ubangiji allah ya gafarta wa abokina da sauran waɗanda suka mutu acikin wannan haɗarin,0
abinda ya dace kenan maigirma gwamna yayi allah yasa suma wadanda yayi maamalla dasu suyi koyi da shi 😭😭😭 yaallah mun tuba,0
abin kunya baki iya rubuta acess bnk ba😀😀😀,1
idan kuma anqi faa mai zai faru😒😡,1
maikakon kuce a yimata addua 🤔,0
yin hakan dai dai ne ina goyon bayan hakan 👌,0
allah yaja zamanin sarki allah yaqara lapiya mai amfani 🙏🙏,0
nidae in zakiyi kyauta da kayan gani anan base kin je danisa ba kinji yar uwa😅❤❤,0
allah ya jiqan su da rahama idan musulmai ne🙏 amma mu nan kusan mun saba jin mutuwar mutane da yawa shi yasa ma abun bai cika tayar mana da hankali sosai bah😖,0
hhhh ka ji acici fa🤔😂 ita abinci ne damuwarta kawai 🤦🏼‍♂️😂,1
alhamdullilah allah ya kai mu ga samun dari bisan dari👏👍,0
uhmm amurika sati mai zuwa shugabansu zai ta mana hauka a kafafen yada labaru saboda bai iya magana ba ko kadan🤔,1
ya allah ka kawo mana ƙarshen wannan balai🙏😢,0
allah ya shiryar da shuwagabannin mu 🙏,0
inji uban waye buhari ya gaza ne wai toh 🤔😳,1
dama basuda wani amfani a nigeria 🇳🇬,1
😲allah yarusa asiri yakuma fito dashi lfy 🤔,0
uba me dadi 😍,0
allah ke san ki ba mutanen gari ba😃,0
dafatan allah ya tabbatar mana da zaman lafiya a jiharmu ta dama fadin bakidaya🙏,0
wlh ke jahilace harmin manta da wancen abunda kikayi ko😭😭😭😭,1
anyi rashin tarbiyya😂,1
kajin banxa kajin wofi wlh innaji wannan mutumin ba allah a ransa talaka naji ajikinsa kana maganar wasu kaji talotalo da xabi ma sunci uwarsu 😭😭😭,1
😂😂 wayannan addinin wiwi suke ita suke bauta 😂😂,1
mufa ba zabar ka mukayi ka dinga yin allah wadai ba muma duk zamu iya yin allah wadai ai mun zabe ka ne ka kare mana rayukanmu da dukiyarmu cikin ikon allah ba ka zauna kana allah wadai ba 😡,1
duri uwar gwamanti 🖐🏻,1
nabi hkr dagudu ba takalmi🙄,1
hmm😡 wannan maganar haka take domin mu yan arewacin haryanxu bamu gani a qasa ba ballantana aci ga wasu mukamai kuma😡 haka kuma wai sunan yaron mune🙈😂,1
gaskiya dae bai kamata ace bawa mai kada yayi soyayya da rayya ba abin baiyi tsari ba haba su raini yarinya tun tana karama kuma yanzu ace ya fara sonta🥺🥺🥺,1
namijin kwarai saidai aimasa alkalanci da abinda ya bayyana na zahiri aimasa kyakkyawan zato amma kamanni basa tabbatar halayen mutum idan kinasaon mijin kwarai sai kizama matar kwarai👌🏻,0
akan me ze nemi gafararshi bayan ganduje yaci mutuncin sarki sunusi da kuma masarautar kano allah ya wadarai da wannan gwamna😭😭,1
dan shegia tsinanneh mara albarka😂😂😂,1
allah ya jiƙan sa amin duniyar aikin jarida da kuma finafinai sun yi gagarumin rashi allāh ya albarkaci abunda ya bari amin 😢,0
babbar matsalar itace rashin sauraren kokien talakawa a nigeria idan talaka ya buda baki yace ga halinda yake ciki sai suyi ko oho da mganarsa irin halinda ake ciki yadace gwamnati ta dauki matakin bude bodoji domin gaskiyar magana rufe bodoji shine sila😭😭,1
karyan banxa kawai allah ya amshi rayuwarmu a tafarkin addinin musulunci wlh kona haye siradi aka janyo buhari xaayi hisabi saindawo da baya naamsi kasona na cin amaanar daya mana 😠😠,1
tsuntsun dayaja ruwa naga sai lallaba rahama sadau akeyi wassu ma har goya mata baya suke wai ana mata hassada ne idan kai magana akanta toh karki daina iskancin da kike yi dan buhun ubankiyau ina maryam hiyana anqi ai miki waazi ko nasiha dan ubanki😡,1
allah yabada saa muna muku fatan alkhairi zamu saku aduarmu insha allah 🤲🤲🤲,0
ubanku ya daki hancin uwarku🤔,1
allah wadaran naka ya palace wlhwai ana zaluntar su sunyi yajin aiki memakon a kirasy a zauna dassa nemu masalaha shine ake wannan maganar😭😭😭,1
mude muna jiranku 2023 amma inama zaka koma kahada kai da apc kuma pdp saide a jaha bade akasaba saboda munga gudun ruwan ku tuntini alhaji atiku 🤑,1
toh yan kaduna tsahon watanni an hanaku ku fita ku nemi kuɗi toh yanzu dan abinda kuma samu na dan kwanakin nan shima ance sai kun kawo shi ga mari ga tsinka jaka 🤔🤔,1
tunda ba mutu a biyar ai baza mutu a uku ba insha allahu 😂,1
irin wannan wanka hakah🙄🙄🙄,0
allah ya bamu ikon yiwa annabi salati babu iyaka🙏🙏,0
allah mun tuba 🤲🤲😭😭 allah muna neman yafiyarka 😭😭😭🤲,0
kun bamu kunya gaskiya 💔😂,1
wani ya shiga uku🙆‍♂️,1
gaskiya bakada imani kokadan sam ba allah aranka tir wannan xaqewar taka kaje kayiwa yan kaduna ko angayamaka kaduna nigeria ce kokuma abinda kafada shi xaai magana mara tushe kawai 👌🚶🚶🚶🙃,1
kai mara anfani wa jahar shibaka yi elrufaeeemara tauhidi wallhi kai dai wannan tsoho bakaii baya ubangiji kai magana mara gaskiya ako ina yake ko uban wane allah ka sakawa talakawan nigeria ya allah 😭😭🤲,1
ya allah kanaji kuma kana gani ya allah ka kawo dauki wa musulunci da musulmai 😭😭🙏🏻,0
yanzu ministocin mu uku a katagum mal adamu adamu haj yalwaji katagum da amarya umar farouk allah ya bada zaman lafiya amin 🤣😀💪,0
gaskiya palastine tana bukatan adduan dukkan wani musulmin duniya😣😣😣😣,0
amma gskia taska ka kwafsa 😂😂😂😂😂😂,1
🙆‍♂️🙆‍♂️🙆‍♂️hhhhhh😂😂🤣 wannan fah shine ake qira da koda kudin ka sai da rabon ka waiyyazu billah allah kashige mana ya hayyu ya qayyum 🙏🙏🙏,0
😄😄😄 inayi mike fatan alkairi aunty rahama 🖐,0
chab daga ganin oono na ife ɗinnan ba lallai yayi mutunci ba😂😂😂,1
😢😢😢 allah ya jikan shi da rahmar sa ya kuma saka masa ameen,0
ƙungiyar gwagware da tuzurai ƙarkashin jagorancin shugaban ƙungiyar muna miƙa sakon taaziyyar mu kuma mun bayyana cewar ba zamu taba mantawa dake ba😭,0
gskya ne amma kaso mai yawa maaikatan jaridune sboda duk mai hankali bazai ga gidansa naci da wuta yakasa ihun neman taimako ba😎,1
daman ai india basu da hankali 😂,1
yayi dai daidomin muna zargin twitter da bawa yan tawaye damar tunzura yan kasa suci zarafin gwanmati tareda daure musu gindi👌,0
allah shi sa kat a bari da burauba duk kumbi kasa kun chakuda wakkawo wagga taasa ba gwamnatin kuba dun allah muna zaman zaman mu matsala guda agga najeriya kunka taho kunka sa addini cikin siyasa kunka kasa wanga bawan allah yanzu ga inda kunka kaimu nan😭😭,1
allah mun tuba 👏😢😢 allah munce se shi allah ka barmu dashi ya allah ka shiga tsakanin mu da wannan bawa naka,0
man united ta zama mayya 🤣,1
shacifadi ai kuwa kanka ya kamata ka fara daurewa farko ttsew🙄,1
ba jirgi bane babbar tanka ce ta aka mata samfur na jirgi nan gaba ga kan tankar nan amma dik da haka direban yayi ganganchi idan yayiwa gwamnati barna a bashi kashi 😡,1
wayyo dadi ina tayata murna allah sa alheri🙏🏽🙏🏽,0
ba aiki zaiyiba kenan🙄,1
to atafi da mulkin qiyama mugani talakawan 9jar wlh saita allah tayi duk rintsi duk wuyah dole asauka abaiwa wani hhhhhhhhh😂😂😂😂,1
😂😂😂 karenamuna da wayau inba renin hankalina 3bn ko arewa cin najeriya gaba daya ai zaa iya ciyar dasu da 3bn zamfara gaba daya guda nawa ce da zakace 3bn anka kashe,1
